#t	Le	U	B	V	R	I	J	H	K	g	r	i	z
#----------------------------------------------- 
3.7652155130543496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.8994213077231055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.291647504853743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.7375208796835215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.236512099254704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.793526988903659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.414010014381073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.103704937354012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.868589442548917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.714830361746827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.648739311421904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10.67672520554793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.805244013410498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.040747622302751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.389634342187863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.858203758584272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.452618403355213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.17887415904855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21.042780563236434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.049951362858213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25.205804905513457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27.515573336010632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29.98431914346835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32.61695738807178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35.418281909268785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38.392993934536506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.54573172445656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44.88110015599292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.40369942237669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52.11815228927756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56.029129571752314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60.14137368067607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64.45972022696715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68.98911777330022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73.73464588946847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78.70153170720714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83.89516518966003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89.3211133345383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94.98513352567369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100.89318623430488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107.05144725758858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113.46631966487078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120.14444560606684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127.09271812090013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134.31829307479035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141.82860133249437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149.63136127311773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157.73459174141104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166.14662552119168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
174.87612341450514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183.93208900457353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
193.32388417768612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203.06124548190402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
213.1543013953361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
223.61359058354813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234.45008122095422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
245.67519146445892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
257.300811159071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269.3393248683563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
281.8036363272085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.7071944190631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.0640207813231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321.8887391737093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.1966067089516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
351.00354710466587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366.3261860932446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
382.1818891617901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
398.5888017826853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
415.5658923402881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
433.1329979444165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
451.3108733469583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
470.1212432315293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.5868581133724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.73155416288756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
530.5803172320173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.1593514690948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
574.4961528906771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
597.6195883002022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621.5599800340642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.3491970097618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.0207526495631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.6099102791671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.1537966109497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.6915241159168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.2643230181004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.9156837740815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.691511175134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.6402911188067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.8132712259973	3.996298703676336e+30	1.0373398314459584e+27	5.7465004769003576e+26	2.9723342969707818e+26	1.8972651582243267e+26	1.0154560356948357e+26	2.5292556866043806e+25	1.2398526024737817e+25	4.659630321994231e+24	3.508778914013698e+26	1.656235004316713e+26	1.0154560356948357e+26	6.668570742723318e+25
949.2646566182743	6.278582091550208e+31	1.6519776814459668e+28	9.151867469895833e+27	4.733960440196183e+27	3.021806044025913e+27	1.617383714077429e+27	4.028708658133153e+26	1.974925497551943e+26	7.4223238185628825e+25	5.588280691334364e+27	2.6379324803012827e+27	1.617383714077429e+27	1.0621655451094253e+27
986.0518223867984	6.565770614692749e+32	1.89658067227708e+29	1.0510901157468406e+29	5.438768982007907e+28	3.472355148241878e+28	1.8589378827866787e+28	4.6319817900287865e+27	2.2709351172202804e+27	8.535886850403334e+26	6.419787441293886e+28	3.0314017231068547e+28	1.8589378827866787e+28	1.2209471765053422e+28
1024.235544367865	5.962264636236424e+33	1.8507073551821133e+30	1.0259727788913759e+30	5.310215886971675e+29	3.3907863590826415e+29	1.8155823685978743e+29	4.5251841773524164e+28	2.21879002507165e+28	8.340720097392656e+27	6.267662304710521e+29	2.9603117550204943e+29	1.8155823685978743e+29	1.1925864903975799e+29
1063.8802501056196	4.435073619121999e+34	1.5135067473818034e+31	8.393792634507704e+30	4.346019042388207e+30	2.7756693651549935e+30	1.4865679666718906e+30	3.706514152444187e+29	1.8176182703333175e+29	6.833590189307785e+28	5.129191236284439e+30	2.4234202614484555e+30	1.4865679666718906e+30	9.765974945380563e+29
1105.0542920748776	2.8630237027614832e+35	1.0625699365251756e+32	5.895113814408266e+31	3.0532981013341003e+31	1.9504088058048307e+31	1.044805599253508e+31	2.6059325816763747e+30	1.2780632676898583e+30	4.8056533359611066e+29	3.603241925077084e+31	1.7029761916766613e+31	1.044805599253508e+31	6.864649194866622e+30
1147.8302454425777	1.5731474758115983e+36	6.427085424446761e+32	3.5672938519062755e+32	1.8483563254894324e+32	1.1809651937060742e+32	6.327856535729807e+31	1.5789114249580843e+31	7.744770820870287e+30	2.912542395139218e+30	2.1810762055053543e+32	1.0312072066686362e+32	6.327856535729807e+31	4.158157713957226e+31
1192.2852329082941	7.636670640667346e+36	3.4103207638703134e+33	1.8936610516056733e+33	9.815484254427557e+32	6.272693773871908e+32	3.361852525720146e+32	8.391621582975907e+31	4.116761367041287e+31	1.5483896497657592e+31	1.158135684705018e+33	5.477567619234376e+32	3.361852525720146e+32	2.209438213229032e+32
1238.5012796282278	3.241970294030091e+37	1.59489241918039e+34	8.860197933088804e+33	4.594475040618938e+33	2.9368417741793326e+33	1.574429604995868e+33	3.93167140494423e+32	1.9290937580501844e+32	7.256819686409143e+31	5.420526964488734e+33	2.5647327787922016e+33	1.574429604995868e+33	1.0348863103980143e+33
1286.5657013924542	1.2363673134711483e+38	6.666721532442016e+34	3.705318204608116e+34	1.9221952091215069e+34	1.2289733749454675e+34	6.590236672196141e+33	1.6464102285210692e+33	8.079401432100354e+32	3.039759711788469e+32	2.2675757705297863e+34	1.0733254343875272e+34	6.590236672196141e+33	4.3324674417493936e+33
1336.5715298763764	4.21052587807617e+38	2.5023521225393507e+35	1.3914976382564092e+35	7.221900160058652e+34	4.61855973022156e+34	2.4773775616911573e+34	6.191987497447555e+33	3.039082577929685e+33	1.14360519899713e+33	8.51864414709831e+34	4.0339038934663463e+34	2.4773775616911573e+34	1.6289122753843516e+34
1388.6179788969196	1.3071394558857178e+39	8.529882168167264e+35	4.7456638829519924e+35	2.4641213616248186e+35	1.5762559699396152e+35	8.457438332827253e+34	2.114834972014637e+34	1.0381493203850713e+34	3.907208510352158e+33	2.9062701702642217e+35	1.3768150800713802e+35	8.457438332827253e+34	5.561797457092241e+34
1442.8109563660505	3.685255982703221e+39	2.651714146446829e+36	1.4761100182761545e+36	7.668247391626367e+35	4.906585086005969e+35	2.63346927784552e+35	6.588430909848244e+34	3.2347597105056065e+34	1.2176651741726767e+34	9.043180290249787e+35	4.28608267022627e+35	2.63346927784552e+35	1.7321329120915377e+35
1499.2944581657441	9.595618350227467e+39	7.591615699780974e+36	4.228300052292965e+36	2.1976408222968666e+36	1.4065629588202926e+36	7.551716533541337e+35	1.890238712914293e+35	9.282260637611424e+34	3.494774071176724e+34	2.5913894518661802e+36	1.228776524271203e+36	7.551716533541337e+35	4.967932387623179e+35
